FileName;Version Name;#Revision;#FixCommit;Size;Churn;MaxChurn;AvgChurn;ChgSetSize;MaxChgSetSize;AvgChgSetSize;Buggy
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;1;2;1;566;8;5;4.0;54;37;27.0;yes
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java;1;1;0;64;3;3;3.0;17;17;17.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java;1;0;0;29;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java;1;1;0;64;8;8;8.0;17;17;17.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java;1;0;0;37;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;1;1;0;68;9;9;9.0;17;17;17.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;1;1;0;154;14;14;14.0;17;17;17.0;yes
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;1;1;0;72;9;9;9.0;17;17;17.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;1;3;2;385;51;53;17.0;67;37;22.333333333333332;yes
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java;1;0;0;76;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;1;1;0;159;1;1;1.0;17;17;17.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;1;3;2;737;169;131;56.333333333333336;39;27;13.0;yes
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java;1;0;0;74;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java;1;0;0;94;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java;1;0;0;22;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;1;2;1;427;54;42;27.0;64;37;32.0;yes
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java;1;0;0;62;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java;1;0;0;58;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;1;1;0;91;3;3;3.0;27;27;27.0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java;1;0;0;27;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java;1;0;0;77;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;1;3;1;704;40;28;13.333333333333334;81;37;27.0;yes
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java;1;0;0;63;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java;1;0;0;37;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java;1;0;0;64;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;1;0;0;124;0;0;0;0;0;0;no
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;1;2;2;160;12;10;6.0;47;37;23.5;yes
